gene_id	module_no	colors
ENSG00000260528	1	turquoise
ENSG00000260552	3	brown
ENSG00000260563	1	turquoise
ENSG00000260565	9	magenta
ENSG00000260572	13	salmon
ENSG00000260630	28	skyblue
ENSG00000260643	15	midnightblue
ENSG00000260645	9	magenta
ENSG00000260669	5	green
ENSG00000260704	19	lightyellow
ENSG00000260708	11	greenyellow
ENSG00000260711	12	tan
ENSG00000260729	1	turquoise
ENSG00000260742	9	magenta
ENSG00000260772	1	turquoise
ENSG00000260778	5	green
ENSG00000260793	2	blue
ENSG00000260804	20	royalblue
ENSG00000260805	8	pink
ENSG00000260806	10	purple
ENSG00000260807	9	magenta
ENSG00000260852	1	turquoise
ENSG00000260879	22	darkgreen
ENSG00000260899	32	violet
ENSG00000260912	2	blue
ENSG00000260914	17	grey60
ENSG00000260916	2	blue
ENSG00000260917	24	darkgrey
ENSG00000260920	1	turquoise
ENSG00000260923	29	saddlebrown
ENSG00000260924	28	skyblue
ENSG00000260942	1	turquoise
ENSG00000260948	1	turquoise
ENSG00000260963	2	blue
ENSG00000260966	11	greenyellow
ENSG00000260989	5	green
ENSG00000260992	1	turquoise
ENSG00000260996	4	yellow
ENSG00000261008	1	turquoise
ENSG00000261052	2	blue
ENSG00000261061	1	turquoise
ENSG00000261067	1	turquoise
ENSG00000261071	18	lightgreen
ENSG00000261087	30	steelblue
ENSG00000261094	24	darkgrey
ENSG00000261098	1	turquoise
ENSG00000261114	9	magenta
ENSG00000261116	33	darkolivegreen
ENSG00000261135	10	purple
ENSG00000261136	24	darkgrey
ENSG00000261150	7	black
ENSG00000261167	1	turquoise
ENSG00000261183	2	blue
ENSG00000261188	1	turquoise
ENSG00000261189	8	pink
ENSG00000261211	9	magenta
ENSG00000261221	14	cyan
ENSG00000261236	1	turquoise
ENSG00000261269	31	paleturquoise
ENSG00000261324	1	turquoise
ENSG00000261326	1	turquoise
ENSG00000261335	15	midnightblue
ENSG00000261338	13	salmon
ENSG00000261351	2	blue
ENSG00000261359	3	brown
ENSG00000261371	1	turquoise
ENSG00000261373	1	turquoise
ENSG00000261408	9	magenta
ENSG00000261423	6	red
ENSG00000261437	18	lightgreen
ENSG00000261448	21	darkred
ENSG00000261455	15	midnightblue
ENSG00000261468	1	turquoise
ENSG00000261485	1	turquoise
ENSG00000261488	12	tan
ENSG00000261512	1	turquoise
ENSG00000261526	3	brown
ENSG00000261542	7	black
ENSG00000261553	1	turquoise
ENSG00000261556	1	turquoise
ENSG00000261572	1	turquoise
ENSG00000261578	9	magenta
ENSG00000261609	1	turquoise
ENSG00000261611	1	turquoise
ENSG00000261613	4	yellow
ENSG00000261617	25	orange
ENSG00000261618	9	magenta
ENSG00000261652	2	blue
ENSG00000261664	5	green
ENSG00000261740	3	brown
ENSG00000261777	1	turquoise
ENSG00000261796	29	saddlebrown
ENSG00000261799	1	turquoise
ENSG00000261801	1	turquoise
ENSG00000261804	1	turquoise
ENSG00000261824	8	pink
ENSG00000261832	22	darkgreen
ENSG00000261834	5	green
ENSG00000261840	10	purple
ENSG00000261857	15	midnightblue
ENSG00000261879	1	turquoise
ENSG00000261884	1	turquoise
ENSG00000261888	4	yellow
ENSG00000261934	1	turquoise
ENSG00000261971	1	turquoise
ENSG00000262001	1	turquoise
ENSG00000262049	5	green
ENSG00000262050	4	yellow
ENSG00000262160	4	yellow
ENSG00000262188	16	lightcyan
ENSG00000262209	9	magenta
ENSG00000262246	1	turquoise
ENSG00000262294	5	green
ENSG00000262333	1	turquoise
ENSG00000262370	1	turquoise
ENSG00000262406	1	turquoise
ENSG00000262454	1	turquoise
ENSG00000262468	12	tan
ENSG00000262580	1	turquoise
ENSG00000262655	2	blue
ENSG00000262664	2	blue
ENSG00000262714	1	turquoise
ENSG00000262814	3	brown
ENSG00000262823	5	green
ENSG00000262877	7	black
ENSG00000262879	1	turquoise
ENSG00000262902	2	blue
ENSG00000262919	3	brown
ENSG00000263001	1	turquoise
ENSG00000263002	1	turquoise
ENSG00000263004	2	blue
ENSG00000263020	1	turquoise
ENSG00000263072	1	turquoise
ENSG00000263126	29	saddlebrown
ENSG00000263155	2	blue
ENSG00000263244	5	green
ENSG00000263266	3	brown
ENSG00000263276	10	purple
ENSG00000263327	18	lightgreen
ENSG00000263400	2	blue
ENSG00000263429	2	blue
ENSG00000263465	5	green
ENSG00000263508	2	blue
ENSG00000263528	13	salmon
ENSG00000263563	2	blue
ENSG00000263647	1	turquoise
ENSG00000263731	1	turquoise
ENSG00000263740	13	salmon
ENSG00000263753	4	yellow
ENSG00000263766	11	greenyellow
ENSG00000263823	4	yellow
ENSG00000263843	1	turquoise
ENSG00000263874	1	turquoise
ENSG00000263893	8	pink
ENSG00000263934	11	greenyellow
ENSG00000263956	6	red
ENSG00000263961	4	yellow
ENSG00000264112	1	turquoise
ENSG00000264204	1	turquoise
ENSG00000264207	15	midnightblue
ENSG00000264247	13	salmon
ENSG00000264343	4	yellow
ENSG00000264364	7	black
ENSG00000264456	6	red
ENSG00000264522	6	red
ENSG00000264538	1	turquoise
ENSG00000264575	2	blue
ENSG00000264672	18	lightgreen
ENSG00000264717	4	yellow
ENSG00000264772	14	cyan
ENSG00000264920	3	brown
ENSG00000265107	1	turquoise
ENSG00000265118	29	saddlebrown
ENSG00000265148	6	red
ENSG00000265206	30	steelblue
ENSG00000265241	3	brown
ENSG00000265354	3	brown
ENSG00000265369	2	blue
ENSG00000265401	3	brown
ENSG00000265458	4	yellow
ENSG00000265479	6	red
ENSG00000265485	4	yellow
ENSG00000265491	1	turquoise
ENSG00000265590	17	grey60
ENSG00000265666	2	blue
ENSG00000265681	3	brown
ENSG00000265690	1	turquoise
ENSG00000265763	5	green
ENSG00000265778	2	blue
ENSG00000265808	2	blue
ENSG00000265817	1	turquoise
ENSG00000265933	32	violet
ENSG00000265972	4	yellow
ENSG00000266010	3	brown
ENSG00000266028	1	turquoise
ENSG00000266053	13	salmon
ENSG00000266066	4	yellow
ENSG00000266074	7	black
ENSG00000266086	28	skyblue
ENSG00000266088	7	black
ENSG00000266094	12	tan
ENSG00000266173	4	yellow
ENSG00000266200	2	blue
ENSG00000266208	2	blue
ENSG00000266338	1	turquoise
ENSG00000266340	1	turquoise
ENSG00000266402	11	greenyellow
ENSG00000266412	2	blue
ENSG00000266472	3	brown
ENSG00000266680	2	blue
ENSG00000266714	19	lightyellow
ENSG00000266820	1	turquoise
ENSG00000266835	8	pink
ENSG00000266869	1	turquoise
ENSG00000266903	2	blue
ENSG00000266904	26	darkorange
ENSG00000266916	3	brown
ENSG00000266921	20	royalblue
ENSG00000266947	1	turquoise
ENSG00000266962	17	grey60
ENSG00000266964	2	blue
ENSG00000266967	3	brown
ENSG00000267002	1	turquoise
ENSG00000267040	20	royalblue
ENSG00000267041	1	turquoise
ENSG00000267056	1	turquoise
ENSG00000267058	8	pink
ENSG00000267059	14	cyan
ENSG00000267060	1	turquoise
ENSG00000267064	18	lightgreen
ENSG00000267080	1	turquoise
ENSG00000267100	3	brown
ENSG00000267106	8	pink
ENSG00000267107	8	pink
ENSG00000267121	9	magenta
ENSG00000267147	2	blue
ENSG00000267152	1	turquoise
ENSG00000267156	19	lightyellow
ENSG00000267169	9	magenta
ENSG00000267221	28	skyblue
ENSG00000267228	2	blue
ENSG00000267248	5	green
ENSG00000267249	1	turquoise
ENSG00000267254	22	darkgreen
ENSG00000267270	4	yellow
ENSG00000267272	2	blue
ENSG00000267278	2	blue
ENSG00000267283	12	tan
ENSG00000267296	16	lightcyan
ENSG00000267302	3	brown
ENSG00000267303	28	skyblue
ENSG00000267317	16	lightcyan
ENSG00000267321	11	greenyellow
ENSG00000267322	4	yellow
ENSG00000267364	5	green
ENSG00000267365	5	green
ENSG00000267368	10	purple
ENSG00000267374	20	royalblue
ENSG00000267470	18	lightgreen
ENSG00000267475	2	blue
ENSG00000267481	6	red
ENSG00000267506	22	darkgreen
ENSG00000267508	26	darkorange
ENSG00000267519	1	turquoise
ENSG00000267520	6	red
ENSG00000267532	5	green
ENSG00000267534	1	turquoise
ENSG00000267541	2	blue
ENSG00000267575	8	pink
ENSG00000267645	3	brown
ENSG00000267673	11	greenyellow
ENSG00000267680	31	paleturquoise
ENSG00000267740	3	brown
ENSG00000267745	10	purple
ENSG00000267748	2	blue
ENSG00000267751	20	royalblue
ENSG00000267757	17	grey60
ENSG00000267787	6	red
ENSG00000267795	2	blue
ENSG00000267796	3	brown
ENSG00000267801	10	purple
ENSG00000267809	2	blue
ENSG00000267855	3	brown
ENSG00000267858	9	magenta
ENSG00000267868	1	turquoise
ENSG00000267881	6	red
ENSG00000267940	5	green
ENSG00000268001	13	salmon
ENSG00000268006	1	turquoise
ENSG00000268027	5	green
ENSG00000268043	9	magenta
ENSG00000268061	3	brown
ENSG00000268104	10	purple
ENSG00000268129	3	brown
ENSG00000268205	1	turquoise
ENSG00000268222	2	blue
ENSG00000268350	1	turquoise
ENSG00000268362	24	darkgrey
ENSG00000268364	22	darkgreen
ENSG00000268388	12	tan
ENSG00000268403	8	pink
ENSG00000268471	1	turquoise
ENSG00000268500	17	grey60
ENSG00000268516	3	brown
ENSG00000268555	2	blue
ENSG00000268573	4	yellow
ENSG00000268575	9	magenta
ENSG00000268628	12	tan
ENSG00000268713	11	greenyellow
ENSG00000268750	1	turquoise
ENSG00000268754	5	green
ENSG00000268858	1	turquoise
ENSG00000268895	18	lightgreen
ENSG00000268903	1	turquoise
ENSG00000268926	13	salmon
ENSG00000268996	8	pink
ENSG00000269001	23	darkturquoise
ENSG00000269044	30	steelblue
ENSG00000269113	12	tan
ENSG00000269176	2	blue
ENSG00000269186	4	yellow
ENSG00000269190	1	turquoise
ENSG00000269226	1	turquoise
ENSG00000269242	33	darkolivegreen
ENSG00000269293	15	midnightblue
ENSG00000269307	28	skyblue
ENSG00000269313	5	green
ENSG00000269335	7	black
ENSG00000269343	9	magenta
ENSG00000269352	1	turquoise
ENSG00000269374	1	turquoise
ENSG00000269378	13	salmon
ENSG00000269386	2	blue
ENSG00000269404	4	yellow
ENSG00000269416	4	yellow
ENSG00000269556	20	royalblue
ENSG00000269609	15	midnightblue
ENSG00000269667	2	blue
ENSG00000269680	30	steelblue
ENSG00000269696	1	turquoise
ENSG00000269713	17	grey60
ENSG00000269743	2	blue
ENSG00000269821	1	turquoise
ENSG00000269825	1	turquoise
ENSG00000269834	1	turquoise
ENSG00000269858	2	blue
ENSG00000269893	3	brown
ENSG00000269911	1	turquoise
ENSG00000269918	5	green
ENSG00000269929	22	darkgreen
ENSG00000269937	7	black
ENSG00000269940	1	turquoise
ENSG00000269951	9	magenta
ENSG00000269955	26	darkorange
ENSG00000269958	1	turquoise
ENSG00000269968	3	brown
ENSG00000269973	28	skyblue
ENSG00000269983	1	turquoise
ENSG00000270012	1	turquoise
ENSG00000270049	23	darkturquoise
ENSG00000270055	1	turquoise
ENSG00000270069	16	lightcyan
ENSG00000270084	12	tan
ENSG00000270091	33	darkolivegreen
ENSG00000270127	6	red
ENSG00000270136	2	blue
ENSG00000270149	9	magenta
ENSG00000270157	23	darkturquoise
ENSG00000270164	5	green
ENSG00000270170	3	brown
ENSG00000270175	27	white
ENSG00000270179	15	midnightblue
ENSG00000270194	5	green
ENSG00000270210	7	black
ENSG00000270231	1	turquoise
ENSG00000270276	22	darkgreen
ENSG00000270344	10	purple
ENSG00000270362	26	darkorange
ENSG00000270472	5	green
ENSG00000270504	1	turquoise
ENSG00000270505	5	green
ENSG00000270547	1	turquoise
ENSG00000270550	5	green
ENSG00000270574	9	magenta
ENSG00000270580	1	turquoise
ENSG00000270589	2	blue
ENSG00000270605	30	steelblue
ENSG00000270629	7	black
ENSG00000270647	1	turquoise
ENSG00000270659	18	lightgreen
ENSG00000270673	3	brown
ENSG00000270757	13	salmon
ENSG00000270761	22	darkgreen
ENSG00000270800	1	turquoise
ENSG00000270820	2	blue
ENSG00000270882	12	tan
ENSG00000270933	1	turquoise
ENSG00000270959	4	yellow
ENSG00000270964	4	yellow
ENSG00000271079	7	black
ENSG00000271092	6	red
ENSG00000271109	5	green
ENSG00000271121	19	lightyellow
ENSG00000271122	1	turquoise
ENSG00000271130	21	darkred
ENSG00000271133	3	brown
ENSG00000271147	3	brown
ENSG00000271178	5	green
ENSG00000271270	15	midnightblue
ENSG00000271288	4	yellow
ENSG00000271303	11	greenyellow
ENSG00000271335	5	green
ENSG00000271375	5	green
ENSG00000271380	3	brown
ENSG00000271383	7	black
ENSG00000271420	5	green
ENSG00000271425	7	black
ENSG00000271447	2	blue
ENSG00000271503	2	blue
ENSG00000271533	1	turquoise
ENSG00000271553	1	turquoise
ENSG00000271569	2	blue
ENSG00000271601	1	turquoise
ENSG00000271605	4	yellow
ENSG00000271614	22	darkgreen
ENSG00000271620	27	white
ENSG00000271643	6	red
ENSG00000271646	9	magenta
ENSG00000271737	3	brown
ENSG00000271741	29	saddlebrown
ENSG00000271780	10	purple
ENSG00000271793	1	turquoise
ENSG00000271816	1	turquoise
ENSG00000271824	2	blue
ENSG00000271851	3	brown
ENSG00000271853	13	salmon
ENSG00000271855	1	turquoise
ENSG00000271858	2	blue
ENSG00000271862	9	magenta
ENSG00000271880	14	cyan
ENSG00000271913	2	blue
ENSG00000271918	28	skyblue
ENSG00000271971	1	turquoise
ENSG00000271976	1	turquoise
ENSG00000272009	2	blue
ENSG00000272047	3	brown
ENSG00000272054	1	turquoise
ENSG00000272068	6	red
ENSG00000272070	1	turquoise
ENSG00000272077	10	purple
ENSG00000272079	4	yellow
ENSG00000272084	32	violet
ENSG00000272086	10	purple
ENSG00000272097	1	turquoise
ENSG00000272106	4	yellow
ENSG00000272129	7	black
ENSG00000272141	5	green
ENSG00000272142	1	turquoise
ENSG00000272145	1	turquoise
ENSG00000272168	1	turquoise
ENSG00000272173	2	blue
ENSG00000272189	8	pink
ENSG00000272221	4	yellow
ENSG00000272264	4	yellow
ENSG00000272269	10	purple
ENSG00000272273	3	brown
ENSG00000272288	3	brown
ENSG00000272316	1	turquoise
ENSG00000272323	8	pink
ENSG00000272325	1	turquoise
ENSG00000272333	1	turquoise
ENSG00000272335	1	turquoise
ENSG00000272338	11	greenyellow
ENSG00000272341	1	turquoise
ENSG00000272345	24	darkgrey
ENSG00000272356	1	turquoise
ENSG00000272368	21	darkred
ENSG00000272391	1	turquoise
ENSG00000272398	2	blue
ENSG00000272405	1	turquoise
ENSG00000272410	29	saddlebrown
ENSG00000272414	5	green
ENSG00000272447	13	salmon
ENSG00000272449	2	blue
ENSG00000272455	1	turquoise
ENSG00000272462	13	salmon
ENSG00000272463	12	tan
ENSG00000272476	1	turquoise
ENSG00000272501	9	magenta
ENSG00000272502	10	purple
ENSG00000272505	16	lightcyan
ENSG00000272518	3	brown
ENSG00000272523	2	blue
ENSG00000272573	4	yellow
ENSG00000272589	28	skyblue
ENSG00000272599	1	turquoise
ENSG00000272602	23	darkturquoise
ENSG00000272604	1	turquoise
ENSG00000272606	15	midnightblue
ENSG00000272617	8	pink
ENSG00000272631	1	turquoise
ENSG00000272636	1	turquoise
ENSG00000272654	18	lightgreen
ENSG00000272655	2	blue
ENSG00000272666	4	yellow
ENSG00000272667	2	blue
ENSG00000272669	6	red
ENSG00000272674	1	turquoise
ENSG00000272686	2	blue
ENSG00000272688	2	blue
ENSG00000272690	6	red
ENSG00000272711	1	turquoise
ENSG00000272732	12	tan
ENSG00000272734	1	turquoise
ENSG00000272750	8	pink
ENSG00000272752	1	turquoise
ENSG00000272758	5	green
ENSG00000272763	20	royalblue
ENSG00000272767	2	blue
ENSG00000272769	1	turquoise
ENSG00000272772	3	brown
ENSG00000272777	3	brown
ENSG00000272779	8	pink
ENSG00000272807	1	turquoise
ENSG00000272831	3	brown
ENSG00000272841	1	turquoise
ENSG00000272851	2	blue
ENSG00000272870	3	brown
ENSG00000272871	18	lightgreen
ENSG00000272886	1	turquoise
ENSG00000272888	2	blue
ENSG00000272894	29	saddlebrown
ENSG00000272902	4	yellow
ENSG00000272909	7	black
ENSG00000272913	1	turquoise
ENSG00000272916	9	magenta
ENSG00000272921	2	blue
ENSG00000272931	25	orange
ENSG00000272941	25	orange
ENSG00000272953	33	darkolivegreen
ENSG00000272977	1	turquoise
ENSG00000272980	13	salmon
ENSG00000272989	25	orange
ENSG00000272990	7	black
ENSG00000272994	1	turquoise
ENSG00000273014	1	turquoise
ENSG00000273015	5	green
ENSG00000273018	1	turquoise
ENSG00000273033	22	darkgreen
ENSG00000273045	1	turquoise
ENSG00000273047	5	green
ENSG00000273061	3	brown
ENSG00000273066	15	midnightblue
ENSG00000273079	1	turquoise
ENSG00000273080	4	yellow
ENSG00000273084	15	midnightblue
ENSG00000273117	1	turquoise
ENSG00000273136	1	turquoise
ENSG00000273142	1	turquoise
ENSG00000273145	1	turquoise
ENSG00000273148	11	greenyellow
ENSG00000273149	8	pink
ENSG00000273151	7	black
ENSG00000273154	1	turquoise
ENSG00000273156	16	lightcyan
ENSG00000273162	1	turquoise
ENSG00000273175	1	turquoise
ENSG00000273213	9	magenta
ENSG00000273221	12	tan
ENSG00000273226	22	darkgreen
ENSG00000273230	1	turquoise
ENSG00000273247	6	red
ENSG00000273270	12	tan
ENSG00000273271	11	greenyellow
ENSG00000273284	7	black
ENSG00000273297	15	midnightblue
ENSG00000273311	7	black
ENSG00000273314	1	turquoise
ENSG00000273319	2	blue
ENSG00000273329	1	turquoise
ENSG00000273338	21	darkred
ENSG00000273344	10	purple
ENSG00000273355	22	darkgreen
ENSG00000273373	1	turquoise
ENSG00000273382	18	lightgreen
ENSG00000273420	16	lightcyan
ENSG00000273445	2	blue
ENSG00000273449	1	turquoise
ENSG00000273456	3	brown
ENSG00000273486	18	lightgreen
ENSG00000273541	23	darkturquoise
ENSG00000273559	25	orange
ENSG00000273604	1	turquoise
ENSG00000273611	3	brown
ENSG00000273619	8	pink
ENSG00000273702	3	brown
ENSG00000273709	8	pink
ENSG00000273723	1	turquoise
ENSG00000273729	5	green
ENSG00000273749	4	yellow
ENSG00000273759	10	purple
ENSG00000273783	13	salmon
ENSG00000273784	1	turquoise
ENSG00000273802	4	yellow
ENSG00000273820	1	turquoise
ENSG00000273841	3	brown
ENSG00000273893	1	turquoise
ENSG00000273899	2	blue
ENSG00000273962	5	green
ENSG00000274012	18	lightgreen
ENSG00000274015	3	brown
ENSG00000274020	33	darkolivegreen
ENSG00000274021	6	red
ENSG00000274026	1	turquoise
ENSG00000274070	1	turquoise
ENSG00000274104	10	purple
ENSG00000274173	3	brown
ENSG00000274180	10	purple
ENSG00000274211	1	turquoise
ENSG00000274213	3	brown
ENSG00000274265	1	turquoise
ENSG00000274272	7	black
ENSG00000274290	6	red
ENSG00000274322	4	yellow
ENSG00000274333	30	steelblue
ENSG00000274349	13	salmon
ENSG00000274383	1	turquoise
ENSG00000274414	6	red
ENSG00000274422	28	skyblue
ENSG00000274425	1	turquoise
ENSG00000274460	1	turquoise
ENSG00000274512	1	turquoise
ENSG00000274523	3	brown
ENSG00000274536	15	midnightblue
ENSG00000274561	25	orange
ENSG00000274576	5	green
ENSG00000274605	14	cyan
ENSG00000274615	10	purple
ENSG00000274736	4	yellow
ENSG00000274750	4	yellow
ENSG00000274828	23	darkturquoise
ENSG00000274922	1	turquoise
ENSG00000274925	1	turquoise
ENSG00000274944	4	yellow
ENSG00000274979	1	turquoise
ENSG00000274993	4	yellow
ENSG00000275004	1	turquoise
ENSG00000275023	1	turquoise
ENSG00000275052	15	midnightblue
ENSG00000275055	13	salmon
ENSG00000275066	6	red
ENSG00000275074	2	blue
ENSG00000275111	15	midnightblue
ENSG00000275120	2	blue
ENSG00000275131	9	magenta
ENSG00000275140	21	darkred
ENSG00000275180	11	greenyellow
ENSG00000275183	22	darkgreen
ENSG00000275198	6	red
ENSG00000275202	14	cyan
ENSG00000275215	3	brown
ENSG00000275234	4	yellow
ENSG00000275302	1	turquoise
ENSG00000275342	7	black
ENSG00000275385	5	green
ENSG00000275395	5	green
ENSG00000275400	1	turquoise
ENSG00000275410	7	black
ENSG00000275437	1	turquoise
ENSG00000275464	5	green
ENSG00000275494	8	pink
ENSG00000275496	2	blue
ENSG00000275580	16	lightcyan
ENSG00000275601	1	turquoise
ENSG00000275632	1	turquoise
ENSG00000275688	2	blue
ENSG00000275700	20	royalblue
ENSG00000275713	5	green
ENSG00000275718	2	blue
ENSG00000275719	8	pink
ENSG00000275734	7	black
ENSG00000275740	9	magenta
ENSG00000275764	9	magenta
ENSG00000275765	20	royalblue
ENSG00000275778	27	white
ENSG00000275832	1	turquoise
ENSG00000275835	1	turquoise
ENSG00000275854	30	steelblue
ENSG00000275895	10	purple
ENSG00000275964	27	white
ENSG00000275993	32	violet
ENSG00000276023	1	turquoise
ENSG00000276043	1	turquoise
ENSG00000276045	1	turquoise
ENSG00000276070	17	grey60
ENSG00000276077	6	red
ENSG00000276085	1	turquoise
ENSG00000276107	24	darkgrey
ENSG00000276116	12	tan
ENSG00000276168	13	salmon
ENSG00000276231	4	yellow
ENSG00000276234	3	brown
ENSG00000276248	1	turquoise
ENSG00000276278	4	yellow
ENSG00000276293	1	turquoise
ENSG00000276317	16	lightcyan
ENSG00000276334	1	turquoise
ENSG00000276409	2	blue
ENSG00000276517	18	lightgreen
ENSG00000276529	1	turquoise
ENSG00000276547	1	turquoise
ENSG00000276564	10	purple
ENSG00000276566	5	green
ENSG00000276570	9	magenta
ENSG00000276600	6	red
ENSG00000276644	1	turquoise
ENSG00000276672	1	turquoise
ENSG00000276718	9	magenta
ENSG00000276728	22	darkgreen
ENSG00000276775	27	white
ENSG00000276791	9	magenta
ENSG00000276855	4	yellow
ENSG00000276900	20	royalblue
ENSG00000277075	5	green
ENSG00000277117	27	white
ENSG00000277149	25	orange
ENSG00000277150	20	royalblue
ENSG00000277161	1	turquoise
ENSG00000277200	1	turquoise
ENSG00000277209	3	brown
ENSG00000277258	7	black
ENSG00000277283	10	purple
ENSG00000277363	1	turquoise
ENSG00000277443	2	blue
ENSG00000277449	9	magenta
ENSG00000277462	8	pink
ENSG00000277476	9	magenta
ENSG00000277496	1	turquoise
ENSG00000277511	5	green
ENSG00000277534	5	green
ENSG00000277632	8	pink
ENSG00000277639	5	green
ENSG00000277662	8	pink
ENSG00000277701	1	turquoise
ENSG00000277715	1	turquoise
ENSG00000277734	4	yellow
ENSG00000277758	7	black
ENSG00000277782	24	darkgrey
ENSG00000277791	3	brown
ENSG00000277879	6	red
ENSG00000277938	11	greenyellow
ENSG00000277947	21	darkred
ENSG00000277969	3	brown
ENSG00000277972	2	blue
ENSG00000278023	1	turquoise
ENSG00000278053	1	turquoise
ENSG00000278129	1	turquoise
ENSG00000278133	1	turquoise
ENSG00000278156	1	turquoise
ENSG00000278175	5	green
ENSG00000278192	16	lightcyan
ENSG00000278196	5	green
ENSG00000278238	3	brown
ENSG00000278259	29	saddlebrown
ENSG00000278263	5	green
ENSG00000278266	12	tan
ENSG00000278291	16	lightcyan
ENSG00000278311	19	lightyellow
ENSG00000278318	2	blue
ENSG00000278376	2	blue
ENSG00000278385	4	yellow
ENSG00000278416	15	midnightblue
ENSG00000278473	27	white
ENSG00000278535	4	yellow
ENSG00000278540	1	turquoise
ENSG00000278558	22	darkgreen
ENSG00000278600	1	turquoise
ENSG00000278615	3	brown
ENSG00000278619	8	pink
ENSG00000278662	1	turquoise
ENSG00000278709	1	turquoise
ENSG00000278730	19	lightyellow
ENSG00000278768	1	turquoise
ENSG00000278784	4	yellow
ENSG00000278828	4	yellow
ENSG00000278834	13	salmon
ENSG00000278845	3	brown
ENSG00000278857	5	green
ENSG00000278864	9	magenta
